date,state,district,pincode,total,anomaly_score
2025-10-30,Uttar Pradesh,Bulandshahr,203001,64,-0.04033865513989754
2025-10-30,Uttar Pradesh,Etah,207001,47,-0.022624834769876645
2025-10-30,Uttar Pradesh,Gautam Buddha Nagar,201306,41,-0.004903250984516161
2025-10-30,Uttar Pradesh,Gautam Buddha Nagar,203207,53,-0.038592338241447255
2025-10-30,Uttar Pradesh,Hardoi,241001,77,-0.05820468206367224
2025-10-30,Uttar Pradesh,Jaunpur,222001,58,-0.03087805989047454
2025-10-30,Uttar Pradesh,Jhansi,284204,51,-0.03355344010480876
2025-10-30,Uttar Pradesh,Lucknow,226005,25,-0.0017204453189264557
2025-10-30,Uttar Pradesh,Muzaffarnagar,251001,98,-0.11457693316909479
2025-10-30,Uttar Pradesh,Pilibhit,262122,56,-0.06969730538581043
2025-10-30,Uttar Pradesh,Pratapgarh,230204,37,-0.008984890247713206
2025-10-30,Uttar Pradesh,Saharanpur,247001,154,-0.06875943509180216
2025-10-30,Uttar Pradesh,Sitapur,261135,53,-0.03086184532933023
2025-10-30,Uttar Pradesh,Sultanpur,227808,23,-0.0147417114777193
2025-10-30,Uttar Pradesh,Varanasi,221001,59,-0.04260686261973834
2025-10-30,West Bengal,Howrah,711315,51,-0.02767793313330358
2025-10-30,West Bengal,Murshidabad,742224,75,-0.018373451100517024
2025-10-30,West Bengal,Uttar Dinajpur,733208,82,-0.053111559438548395
2025-10-30,Assam,Kamrup Metro,781025,18,-0.0015111627794611726
2025-10-30,Assam,Nagaon,782122,44,-0.041430819362566984
2025-10-30,Madhya Pradesh,Alirajpur,457990,61,-0.04033865513989754
2025-10-30,Madhya Pradesh,Dhar,454446,54,-0.026244215193159004
2025-10-30,Madhya Pradesh,Indore,452002,35,-0.03746783722301006
2025-10-30,Madhya Pradesh,Katni,483440,29,-0.01615700261047659
2025-10-30,Bihar,Madhubani,847408,48,-0.027984417650399607
2025-10-30,Bihar,Muzaffarpur,843113,20,-0.006933973767847212
2025-10-30,Bihar,Purnia,854301,20,-0.005327537231885615
2025-10-30,Chhattisgarh,Bastar,494001,56,-0.03580026408504555
2025-10-30,Delhi,East Delhi,110092,43,-0.041430819362566984
2025-10-30,Delhi,North West Delhi,110086,53,-0.02767793313330358
2025-10-30,Delhi,South Delhi,110044,51,-0.015018013149046827
2025-10-30,Delhi,West Delhi,110059,77,-0.08196030107391461
2025-10-30,Gujarat,Surat,395010,44,-0.020253985721505274
2025-10-30,Jammu and Kashmir,Anantnag,192101,25,-0.001050644784042265
2025-10-30,Jammu and Kashmir,Bandipore,193502,27,-0.005751808514727674
2025-10-30,Jharkhand,Jamtara,815352,69,-0.04228912219742609
2025-10-30,Madhya Pradesh,Panna,488333,51,-0.027984417650399607
2025-10-30,Madhya Pradesh,Panna,488441,48,-0.05862981928075128
2025-10-30,Madhya Pradesh,Ratlam,457001,59,-0.019732199259540617
2025-10-30,Madhya Pradesh,Sagar,470221,18,-0.00018997601230297256
2025-10-30,Punjab,Ludhiana,141007,32,-0.030709686790403645
2025-10-30,Rajasthan,Alwar,301001,76,-0.052616127853967076
2025-10-30,Rajasthan,Churu,331001,40,-0.011785032240066218
2025-10-30,Rajasthan,Jalor,343041,61,-0.03087805989047454
2025-10-30,Uttar Pradesh,Agra,282001,73,-0.07529313271407745
2025-10-30,Uttar Pradesh,Amroha,244221,44,-0.0208417458471436
2025-10-30,Uttar Pradesh,Baghpat,250611,50,-0.025134730710629438
2025-10-30,Uttar Pradesh,Bahraich,271801,39,-0.02365687879691203
2025-10-30,Uttar Pradesh,Bahraich,271865,81,-0.09547185978687844
2025-10-30,Uttar Pradesh,Bareilly,243001,52,-0.06364007736507937
2025-10-30,Uttar Pradesh,Bareilly,243503,43,-0.06554915547618168
2025-10-30,Uttar Pradesh,Bijnor,246762,54,-0.02767793313330358
2025-10-30,Uttar Pradesh,Budaun,243638,26,-0.0065470763309294355
2025-10-30,Uttar Pradesh,Chitrakoot,210205,61,-0.040655536809488635
2025-10-30,Uttar Pradesh,Chitrakoot,210209,65,-0.04669702106047258
2025-10-30,Uttar Pradesh,Firozabad,283203,66,-0.04571516708783119
2025-10-30,Uttar Pradesh,Hapur,245101,80,-0.05621120023879511
2025-10-30,Uttar Pradesh,Hathras,204101,46,-0.026550078251483922
2025-10-30,Uttar Pradesh,Kanpur Nagar,208011,31,-0.013075266083153458
2025-10-30,Uttar Pradesh,Kasganj,207243,22,-0.012877240987415828
2025-10-30,Uttar Pradesh,Kheri,262804,42,-0.019894854864450084
2025-10-30,Uttar Pradesh,Lucknow,226003,100,-0.06623277953725015
2025-10-30,Uttar Pradesh,Meerut,250001,68,-0.046034415931093586
2025-10-30,Uttar Pradesh,Muzaffarnagar,251002,56,-0.09128911312247612
2025-10-30,Uttar Pradesh,Muzaffarnagar,251309,55,-0.03568359210017702
2025-10-30,Uttar Pradesh,Rampur,244921,43,-0.020368140192432715
2025-10-30,Uttar Pradesh,Saharanpur,247341,48,-0.029901404591912262
2025-10-30,Uttar Pradesh,Sambhal,202421,33,-0.017971941281979098
2025-10-30,Uttar Pradesh,Shahjahanpur,242001,86,-0.05820468206367224
2025-10-30,Uttar Pradesh,Shamli,247774,43,-0.020253985721505274
2025-10-30,Uttar Pradesh,Unnao,209801,60,-0.04260686261973834
2025-10-30,West Bengal,Howrah,711401,38,-0.005625296015243864
2025-10-30,West Bengal,Malda,732124,40,-0.011785032240066218
2025-10-30,West Bengal,Murshidabad,742213,55,-0.02767793313330358
2025-10-30,West Bengal,North 24 Parganas,743423,31,-0.010417519447210255
2025-10-30,West Bengal,South 24 Parganas,743312,58,-0.037907982695556286
2025-10-30,West Bengal,South 24 Parganas,743368,52,-0.006206289840932633
2025-10-30,West Bengal,South 24 Parganas,743376,59,-0.019732199259540617
2025-10-30,West Bengal,South 24 Parganas,743399,47,-0.02013516152316619
2025-10-30,West Bengal,South 24 Parganas,743502,64,-0.04228912219742609
2025-10-30,West Bengal,Uttar Dinajpur,733201,66,-0.04131322883910293
2025-10-30,Jammu and Kashmir,Doda,182203,99,-0.05908295809113884
2025-10-30,Karnataka,Bengaluru,560068,20,-0.017203234385023913
2025-10-30,Madhya Pradesh,Alirajpur,457888,39,-0.008480808223914948
2025-10-30,Madhya Pradesh,Ashok Nagar,473335,20,-0.005327537231885615
2025-10-30,Madhya Pradesh,Barwani,451551,36,-0.0028501088956490728
2025-10-30,Madhya Pradesh,Chhatarpur,471515,47,-0.022624834769876645
2025-10-30,Madhya Pradesh,Chhindwara,480441,44,-0.023064066366505154
2025-10-30,Madhya Pradesh,Dewas,455336,70,-0.009929609060284394
2025-10-30,Madhya Pradesh,Morena,476001,53,-0.015018013149046827
2025-10-30,Madhya Pradesh,Panna,488001,62,-0.08041651475580192
2025-10-30,Madhya Pradesh,Satna,485773,50,-0.027984417650399607
2025-10-30,Madhya Pradesh,Singrauli,486886,111,-0.04669702106047258
2025-10-30,Maharashtra,Nashik,423203,90,-0.07529313271407745
2025-10-30,Punjab,Ludhiana,141003,48,-0.06163190537119134
2025-10-30,Rajasthan,Alwar,301405,28,-0.006229865266980883
2025-10-30,Rajasthan,Bikaner,331803,35,-0.03876677620681823
2025-10-30,Rajasthan,Jaisalmer,345001,38,-0.0021309890781463503
2025-10-30,Uttar Pradesh,Amroha,244241,36,-0.006660106236985208
2025-10-30,Uttar Pradesh,Chitrakoot,210207,41,-0.01612007803490456
2025-10-30,Uttar Pradesh,Fatehpur,212601,64,-0.04407382651909186
2025-10-30,Uttar Pradesh,Gautam Buddha Nagar,201301,71,-0.0722357010410315
2025-10-30,Uttar Pradesh,Ghaziabad,201102,79,-0.05621120023879511
2025-10-30,Uttar Pradesh,Gonda,271001,40,-0.0016700385837731258
2025-10-30,Uttar Pradesh,Hardoi,241301,36,-0.007124434085250764
2025-10-30,Uttar Pradesh,Kanpur Nagar,208021,44,-0.045658945875357126
2025-10-30,Uttar Pradesh,Kasganj,207242,28,-0.04012496943259858
2025-10-30,Uttar Pradesh,Lucknow,226010,47,-0.02464214889412497
2025-10-30,Uttar Pradesh,Lucknow,226021,43,-0.05852626874273559
2025-10-30,Uttar Pradesh,Mainpuri,205001,53,-0.038592338241447255
2025-10-30,Uttar Pradesh,Meerut,250002,147,-0.06977249304461286
2025-10-30,Uttar Pradesh,Meerut,250404,34,-0.020808640520981858
2025-10-30,Uttar Pradesh,Moradabad,244001,166,-0.08557467843049105
2025-10-30,Uttar Pradesh,Shamli,247775,67,-0.04866471935779837
2025-10-30,Uttar Pradesh,Sultanpur,228001,36,-0.05250148766262541
2025-10-30,Uttar Pradesh,Unnao,241504,40,-0.007140106736126306
2025-10-30,West Bengal,Malda,732201,59,-0.03985186260470752
2025-10-30,West Bengal,Murshidabad,742201,72,-0.042777564307079685
2025-10-30,West Bengal,Murshidabad,742202,103,-0.02781988038538008
2025-10-30,West Bengal,South 24 Parganas,743355,77,-0.04669702106047258
2025-10-30,West Bengal,Uttar Dinajpur,733202,156,-0.06977249304461286
2025-10-30,West Bengal,Uttar Dinajpur,733210,114,-0.06774774705421105
2025-10-30,West Bengal,Uttar Dinajpur,733215,77,-0.04718844650330256
2025-10-30,Assam,Darrang,784115,28,-0.029593881261907207
2025-10-30,Assam,Darrang,784125,29,-0.012740555889008354
2025-10-30,Assam,Sonitpur,784027,45,-0.020253985721505274
2025-10-30,Bihar,Muzaffarpur,842002,18,-0.007256374245563801
2025-10-30,Bihar,Sitamarhi,843302,37,-0.006675768287546124
2025-10-30,Chhattisgarh,Bilaspur,495001,48,-0.013141251347312588
2025-10-30,Delhi,North East Delhi,110053,47,-0.02013516152316619
2025-10-30,Assam,Marigaon,782127,33,-0.04674260637471417
2025-10-30,Bihar,Araria,854311,69,-0.04866471935779837
2025-10-30,Bihar,Araria,854333,35,-0.0010062331233714472
2025-10-30,Chhattisgarh,Bilaspur,495551,45,-0.00027071571436665387
2025-10-30,Chhattisgarh,Kondagaon,494226,51,-0.03355344010480876
2025-10-30,Delhi,North East Delhi,110094,112,-0.06522450818859493
2025-10-30,Delhi,South West Delhi,110045,33,-0.010362968202038969
2025-10-30,Haryana,Faridabad,121004,86,-0.04669702106047258
2025-10-30,Haryana,Panipat,132103,83,-0.053653345498112404
2025-10-30,Madhya Pradesh,Barwani,451666,84,-0.05970333792921301
2025-10-30,Madhya Pradesh,Chhatarpur,471525,49,-0.02464214889412497
2025-10-30,Madhya Pradesh,Chhindwara,480559,19,-0.008230386139785106
2025-10-30,Madhya Pradesh,Guna,473001,70,-0.03779585661283613
2025-10-30,Madhya Pradesh,Gwalior,475110,35,-0.05697176216466615
2025-10-30,Madhya Pradesh,Indore,452016,54,-0.015018013149046827
2025-10-30,Madhya Pradesh,Jabalpur,483225,38,-0.011785032240066218
2025-10-30,Madhya Pradesh,Jabalpur,483334,51,-0.0321078083969597
2025-10-30,Madhya Pradesh,Jhabua,457661,159,-0.0723111434852568
2025-10-30,Madhya Pradesh,Jhabua,457993,47,-0.07365719157537953
2025-10-30,Madhya Pradesh,Raisen,464881,39,-0.05852626874273559
2025-10-30,Madhya Pradesh,Sagar,470001,70,-0.07682650924055134
2025-10-30,Madhya Pradesh,Sehore,466001,36,-0.015570514128529722
2025-10-30,Maharashtra,Dhule,424001,42,-0.05414947908741419
2025-10-30,Maharashtra,Nandurbar,425414,51,-0.0321078083969597
2025-10-30,Maharashtra,Palghar,401209,38,-0.04076993503233595
2025-10-30,Maharashtra,Parbhani,431509,36,-0.03222389695247152
2025-10-30,Maharashtra,Pune,412105,36,-0.007124434085250764
2025-10-30,Meghalaya,East Garo Hills,794111,20,-0.014858036096340621
2025-10-30,Meghalaya,West Garo Hills,794104,40,-0.0016700385837731258
2025-10-30,Punjab,Patiala,147001,41,-0.05563989550922577
2025-10-30,Rajasthan,Jodhpur,342001,75,-0.04669702106047258
2025-10-30,Uttar Pradesh,Saharanpur,247554,44,-0.025595468133456256
2025-10-30,Uttar Pradesh,Shamli,247776,60,-0.07733832678049302
2025-10-30,Uttarakhand,Dehradun,248001,83,-0.050143991733448856
2025-10-30,West Bengal,Cooch Behar,736135,45,-0.020253985721505274
2025-10-30,West Bengal,North 24 Parganas,743425,55,-0.026244215193159004
2025-10-30,West Bengal,South 24 Parganas,743347,43,-0.03892435954623841
2025-10-30,West Bengal,South 24 Parganas,743349,63,-0.05962916083645908
2025-10-30,West Bengal,Uttar Dinajpur,733134,37,-0.001074526079270166
2025-10-30,West Bengal,Uttar Dinajpur,733207,148,-0.06977249304461286
2025-10-30,Bihar,Katihar,855113,39,-0.011317552161367206
2025-10-30,Bihar,Kishanganj,855107,39,-0.00748168949746808
2025-10-30,Haryana,Ambala,134003,32,-0.0008554434571871328
2025-10-30,Jammu and Kashmir,Kulgam,192231,49,-0.006206289840932633
2025-10-30,Jharkhand,Sahebganj,816108,45,-0.010811761974904521
2025-10-30,Karnataka,Vijayapura,586101,19,-0.0011855430573830539
2025-10-30,Madhya Pradesh,Burhanpur,450331,75,-0.0732534661658697
2025-10-30,Madhya Pradesh,Dewas,455227,37,-0.005625296015243864
2025-10-30,Madhya Pradesh,Dhar,454001,52,-0.026244215193159004
2025-10-30,Madhya Pradesh,Indore,452001,59,-0.02863536309340864
2025-10-30,Madhya Pradesh,Jabalpur,482001,83,-0.01086300621742431
2025-10-30,Madhya Pradesh,Jabalpur,482003,42,-0.0180049124888908
2025-10-30,Madhya Pradesh,Jhabua,457779,66,-0.04800031856141662
2025-10-30,Madhya Pradesh,Katni,483775,35,-0.04658330786868281
2025-10-30,Madhya Pradesh,Morena,476221,28,-0.031415483749609674
2025-10-30,Madhya Pradesh,Sagar,470004,22,-0.018340389747603103
2025-10-30,Madhya Pradesh,Sidhi,486661,93,-0.039253045412519616
2025-10-30,Madhya Pradesh,Ujjain,456006,62,-0.014606886912408745
2025-10-30,Madhya Pradesh,Umaria,484660,49,-0.031145682796632768
2025-10-30,Madhya Pradesh,Vidisha,464221,50,-0.031145682796632768
2025-10-30,Maharashtra,Parbhani,431401,44,-0.00027071571436665387
2025-10-30,Maharashtra,Thane,421301,52,-0.026244215193159004
2025-10-30,Punjab,Ludhiana,141008,34,-0.04969633803025342
2025-10-30,Rajasthan,Barmer,344704,40,-0.00351571327596345
2025-10-30,Rajasthan,Nagaur,341001,40,-0.017061857635396138
2025-10-30,Rajasthan,Udaipur,313001,36,-0.002861032375440775
2025-10-30,Telangana,Hyderabad,500008,59,-0.02863536309340864
2025-10-30,Uttar Pradesh,Balrampur,271604,42,-0.01461240779786177
2025-10-30,Uttar Pradesh,Banda,210001,46,-0.0208417458471436
2025-10-30,Uttar Pradesh,Bareilly,243201,66,-0.040825777143699504
2025-10-30,Uttar Pradesh,Bareilly,243301,36,-0.007124434085250764
2025-10-30,Uttar Pradesh,Bareilly,243505,37,-0.008984890247713206
2025-10-30,Uttar Pradesh,Basti,272155,27,-0.02908605104552564
2025-10-30,Uttar Pradesh,Budaun,243601,55,-0.03086184532933023
2025-10-30,Uttar Pradesh,Bulandshahr,203131,44,-0.0208417458471436
2025-10-30,Uttar Pradesh,Kanpur Nagar,208001,86,-0.10549709208807034
2025-10-30,Uttar Pradesh,Lucknow,226002,41,-0.013658118673482988
2025-10-30,Uttar Pradesh,Meerut,250401,44,-0.022264486940398842
2025-10-30,Uttar Pradesh,Mirzapur,231001,48,-0.023214586614828336
2025-10-30,Uttar Pradesh,Rae Bareli,229001,68,-0.04800031856141662
2025-10-30,Uttar Pradesh,Rampur,244901,112,-0.06875943509180216
2025-10-30,Uttar Pradesh,Siddharthnagar,272153,46,-0.053054764743372895
2025-10-30,Uttar Pradesh,Sitapur,261001,45,-0.08093076206622829
2025-10-30,Uttarakhand,Nainital,263139,67,-0.06969730538581043
2025-10-30,West Bengal,Malda,732207,45,-0.00027071571436665387
2025-10-30,West Bengal,South 24 Parganas,743329,115,-0.06321205397505358
2025-10-30,West Bengal,South 24 Parganas,743338,63,-0.03585753344313691
2025-10-31,Madhya Pradesh,Burhanpur,450331,43,-0.026395585413502398
2025-10-31,Madhya Pradesh,Dewas,455001,56,-0.01916131754843786
2025-10-31,Madhya Pradesh,Indore,452015,31,-0.02290275725445612
2025-10-31,Madhya Pradesh,Jhabua,457779,41,-0.00753642515839259
2025-10-31,Madhya Pradesh,Sehore,466001,30,-0.010178858885621422
2025-10-31,Maharashtra,Aurangabad,431001,38,-0.006652341349420943
2025-10-31,Maharashtra,Thane,400612,34,-0.001520990681883716
2025-10-31,Maharashtra,Thane,421302,52,-0.034418658472831765
2025-10-31,Uttar Pradesh,Allahabad,212402,25,-0.03374453908267694
2025-10-31,Uttar Pradesh,Bahraich,271855,25,-0.034753152373730445
2025-10-31,Uttar Pradesh,Bahraich,271865,37,-0.04829427350616744
2025-10-31,Bihar,Madhubani,847108,33,-0.045499885102713744
2025-10-31,Haryana,Faridabad,121004,45,-0.01868727630229483
2025-10-31,Uttar Pradesh,Firozabad,283204,38,-0.018796414908208048
2025-10-31,Uttar Pradesh,Gautam Buddha Nagar,201301,47,-0.06403864604419363
2025-10-31,Uttar Pradesh,Ghaziabad,201001,44,-0.02544118420957442
2025-10-31,Uttar Pradesh,Ghaziabad,201102,54,-0.03552710041493212
2025-10-31,Uttar Pradesh,Hardoi,241402,27,-0.014639400057774532
2025-10-31,Uttar Pradesh,Meerut,250001,56,-0.0645418085632935
2025-10-31,Uttar Pradesh,Meerut,250401,35,-0.002904475472576107
2025-10-31,Uttar Pradesh,Moradabad,244001,87,-0.05350448050166212
2025-10-31,Uttar Pradesh,Saharanpur,247001,86,-0.06260566785072685
2025-10-31,Uttar Pradesh,Varanasi,221001,27,-0.0012273400598813433
2025-10-31,Karnataka,Bengaluru,560064,21,-0.013569420847837965
2025-10-31,Karnataka,Bengaluru,560068,31,-0.04359791557919279
2025-10-31,Madhya Pradesh,Dhar,454446,37,-0.049100988455314076
2025-10-31,Madhya Pradesh,Morena,476224,41,-0.017271788720400916
2025-10-31,Madhya Pradesh,Ratlam,457001,45,-0.026395585413502398
2025-10-31,Madhya Pradesh,Satna,485001,31,-0.01064556827934482
2025-10-31,Madhya Pradesh,Shahdol,484669,16,-0.0008138215354253076
2025-10-31,Bihar,Araria,854333,31,-0.026285051657800707
2025-10-31,Bihar,Saharsa,852124,25,-0.0008352696988022101
2025-10-31,Rajasthan,Bikaner,334001,27,-0.00896805986859095
2025-10-31,Uttar Pradesh,Bahraich,271801,22,-0.0098087534605944
2025-10-31,Uttar Pradesh,Balrampur,271604,36,-0.011434005341416142
2025-10-31,Uttar Pradesh,Muzaffarnagar,251001,43,-0.021064031232633562
2025-10-31,Uttar Pradesh,Rampur,244901,71,-0.049548276617222275
2025-10-31,Uttar Pradesh,Rampur,244927,28,-0.0012273400598813433
2025-10-31,Uttar Pradesh,Shahjahanpur,242001,40,-0.04369937124117207
2025-10-31,Uttar Pradesh,Shahjahanpur,242127,26,-0.007891142845916299
2025-10-31,West Bengal,North 24 Parganas,743423,20,-0.012632363921202705
2025-10-31,West Bengal,Uttar Dinajpur,733202,50,-0.06605334033110222
2025-10-31,Delhi,North East Delhi,110094,61,-0.06908562358955805
2025-10-31,Jammu and Kashmir,Bandipore,193502,22,-0.0098087534605944
2025-10-31,Madhya Pradesh,Alirajpur,457990,53,-0.0350435622107812
2025-10-31,Madhya Pradesh,Dhar,454001,28,-0.043097350730715744
2025-10-31,Madhya Pradesh,Katni,483501,50,-0.009364385640308281
2025-10-31,Madhya Pradesh,Morena,476221,33,-0.005587125690378558
2025-10-31,Madhya Pradesh,Sagar,470002,26,-0.022652776229632243
2025-10-31,Maharashtra,Nashik,423203,52,-0.08391644972954704
2025-10-31,Maharashtra,Parbhani,431509,23,-0.017801903963229337
2025-10-31,Rajasthan,Alwar,301001,44,-0.06554915547618168
2025-10-31,Bihar,Muzaffarpur,843119,20,-0.00095722718075264
2025-10-31,Bihar,Sitamarhi,843324,33,-0.045499885102713744
2025-10-31,Uttar Pradesh,Bareilly,243503,32,-0.014607102677364203
2025-10-31,Uttar Pradesh,Bijnor,246701,40,-0.0061435481615733645
2025-10-31,Uttar Pradesh,Bulandshahr,203001,36,-0.010704036299880593
2025-10-31,Uttar Pradesh,Hardoi,241001,58,-0.04135514907110116
2025-10-31,Uttar Pradesh,Kheri,261502,17,-0.0034421608381189905
2025-10-31,Uttar Pradesh,Pilibhit,262122,33,-0.029635119827602474
2025-10-31,Uttar Pradesh,Shamli,247776,36,-0.010704036299880593
2025-10-31,West Bengal,Malda,732201,43,-0.017271788720400916
2025-10-31,West Bengal,Uttar Dinajpur,733207,59,-0.03975094678276658
2025-10-31,Chhattisgarh,Raipur,492001,38,-0.018796414908208048
2025-10-31,Delhi,East Delhi,110092,27,-0.005525728351060577
2025-10-31,Haryana,Gurgaon,122001,33,-0.012983857666460596
2025-10-31,Jammu and Kashmir,Doda,182203,49,-0.033453408008147
2025-10-31,Jharkhand,Jamtara,815352,36,-0.03203775835124678
2025-10-31,Madhya Pradesh,Barwani,451666,52,-0.033594908981775196
2025-10-31,Madhya Pradesh,Guna,473001,35,-0.008838933824747097
2025-10-31,Madhya Pradesh,Jhabua,457661,86,-0.06472088392049546
2025-10-31,Madhya Pradesh,Panna,488220,40,-0.014460527489987718
2025-10-31,Maharashtra,Thane,421306,29,-0.015076809174021988
2025-10-31,Punjab,Amritsar,143001,52,-0.029015154848192615
2025-10-31,Uttar Pradesh,Agra,282001,51,-0.06052602442807253
2025-10-31,Uttar Pradesh,Bareilly,243301,28,-0.031415483749609674
2025-10-31,Uttar Pradesh,Bulandshahr,203205,20,-0.010592164668855153
2025-10-31,Uttar Pradesh,Chandauli,232101,17,-0.0025447077639879634
2025-10-31,Uttar Pradesh,Hapur,245101,55,-0.06554915547618168
2025-10-31,Uttar Pradesh,Hardoi,241124,27,-0.003995926130883176
2025-10-31,Uttar Pradesh,Kanpur Nagar,208001,41,-0.0618667447227681
2025-10-31,Uttar Pradesh,Lucknow,226003,38,-0.011638482100102765
2025-10-31,West Bengal,South 24 Parganas,743329,62,-0.04316494209841837
2025-10-31,Bihar,Araria,854311,45,-0.01351273188545421
2025-10-31,Bihar,Supaul,852131,26,-0.003995926130883176
2025-10-31,Bihar,West Champaran,845438,36,-0.033483247729991006
2025-10-31,Bihar,West Champaran,845449,25,-0.014639400057774532
2025-10-31,Haryana,Sonipat,131001,25,-0.005529091199867331
2025-10-31,Madhya Pradesh,Bhopal,462001,38,-0.037303220469818044
2025-10-31,Madhya Pradesh,Indore,452001,36,-0.054046557181391286
2025-10-31,Madhya Pradesh,Indore,452016,41,-0.022954260651022795
2025-10-31,Madhya Pradesh,Khargone,451441,50,-0.004653781303827875
2025-10-31,Madhya Pradesh,Sagar,470117,29,-0.033285321866449835
2025-10-31,Uttar Pradesh,Aligarh,202001,52,-0.034676839766761836
2025-10-31,Uttar Pradesh,Amroha,244221,38,-0.018796414908208048
2025-10-31,Uttar Pradesh,Budaun,243601,41,-0.009809203937586664
2025-10-31,Uttar Pradesh,Firozabad,283203,43,-0.02544118420957442
2025-10-31,Uttar Pradesh,Hardoi,241406,23,-0.011676484157336131
2025-10-31,Uttar Pradesh,Mau,275101,37,-0.02785172861399632
2025-10-31,Uttar Pradesh,Meerut,250002,109,-0.07434825632889974
2025-10-31,Uttar Pradesh,Pilibhit,262001,39,-0.04894117256753605
2025-10-31,Uttar Pradesh,Saharanpur,247554,33,-0.0022550279762653114
2025-10-31,West Bengal,Murshidabad,742202,35,-0.002904475472576107
2025-10-31,West Bengal,Uttar Dinajpur,733210,51,-0.034418658472831765
2025-10-31,Maharashtra,Thane,401107,32,-0.024805972841827728
2025-10-31,Assam,Udalguri,784523,26,-0.0059926535599063024
2025-10-31,Delhi,North West Delhi,110042,31,-0.026285051657800707
2025-10-31,Delhi,South Delhi,110062,46,-0.02782961091073366
2025-10-31,Delhi,West Delhi,110059,59,-0.0500757475091087
2025-11-01,Meghalaya,West Khasi Hills,793119,29,-0.007305475839629261
2025-11-01,Uttar Pradesh,Aligarh,202001,30,-0.01862917645759765
2025-11-01,Uttar Pradesh,Rampur,244901,24,-0.006361325706541354
2025-11-01,Meghalaya,West Jaintia Hills,793150,51,-0.04549227612568274
2025-11-01,Uttar Pradesh,Rampur,244927,16,-0.004698507456827539
2025-11-01,Punjab,Amritsar,143001,51,-0.08884460888791679
2025-11-01,Uttar Pradesh,Baghpat,250611,14,-0.0037867895576664257
2025-11-02,Delhi,North West Delhi,110086,65,-0.05442322733508553
2025-11-02,Haryana,Faridabad,121001,45,-0.003173584399447371
2025-11-02,Haryana,Gurgaon,122001,53,-0.046522283280172716
2025-11-02,Jharkhand,Garhwa,822128,43,-0.024470792032368904
2025-11-02,Jharkhand,Gumla,835207,29,-0.012613348495476573
2025-11-02,Jharkhand,Ranchi,834001,42,-0.04072472467279642
2025-11-02,Jharkhand,Ranchi,835204,41,-0.01414111692832909
2025-11-02,Jharkhand,Sahebganj,816101,34,-0.02324530475728015
2025-11-02,Karnataka,Bengaluru,560068,21,-0.03574041735105049
2025-11-02,Karnataka,Bengaluru,560078,17,-0.025005282738578605
2025-11-02,Punjab,Ludhiana,141003,32,-0.001296260767372548
2025-11-02,Rajasthan,Alwar,301001,29,-0.010743085748220693
2025-11-02,Rajasthan,Banswara,327801,36,-0.03490177373260228
2025-11-02,Madhya Pradesh,Bhind,477001,35,-0.03271320515362286
2025-11-02,Madhya Pradesh,Khargone,451441,31,-0.013133776692155763
2025-11-02,Madhya Pradesh,Mandsaur,458775,52,-0.006198455531972624
2025-11-02,Madhya Pradesh,Panna,488220,54,-0.052439965596511096
2025-11-02,Madhya Pradesh,Shivpuri,473551,34,-0.02419673254591581
2025-11-02,Maharashtra,Palghar,401209,40,-0.01414111692832909
2025-11-02,Uttar Pradesh,Bareilly,243122,33,-0.019925427866549383
2025-11-02,Uttar Pradesh,Bareilly,243301,38,-0.027058752797196495
2025-11-02,Uttar Pradesh,Etah,207001,29,-0.039636441958474156
2025-11-02,Uttar Pradesh,Etawah,206001,40,-0.03975094678276658
2025-11-02,Uttar Pradesh,Gautam Buddha Nagar,201301,63,-0.0845402518538988
2025-11-02,Uttar Pradesh,Hardoi,241124,31,-0.013133776692155763
2025-11-02,Uttar Pradesh,Kanpur Nagar,208001,67,-0.08661050571229889
2025-11-02,Uttar Pradesh,Kheri,262802,38,-0.027058752797196495
2025-11-02,Uttar Pradesh,Mathura,281001,31,-0.01838587780874612
2025-11-02,Uttar Pradesh,Meerut,250004,46,-0.04561342859157902
2025-11-02,Uttar Pradesh,Mirzapur,231001,48,-0.049548276617222275
2025-11-02,Uttar Pradesh,Pilibhit,262122,65,-0.06512003235646047
2025-11-02,Uttar Pradesh,Saharanpur,247001,128,-0.09809759664738826
2025-11-02,Uttar Pradesh,Saharanpur,247554,48,-0.04905525508563824
2025-11-02,Uttar Pradesh,Unnao,209861,31,-0.007247679419339348
2025-11-02,Uttar Pradesh,Varanasi,221001,33,-0.02324530475728015
2025-11-02,Uttarakhand,Dehradun,248001,54,-0.046522283280172716
2025-11-02,West Bengal,Kolkata,700004,7,-0.003832957665745318
2025-11-02,West Bengal,South 24 Parganas,743337,62,-0.0425024678340058
2025-11-02,West Bengal,South 24 Parganas,743338,83,-0.046522283280172716
2025-11-02,West Bengal,South 24 Parganas,743349,67,-0.05442322733508553
2025-11-02,West Bengal,South 24 Parganas,743375,49,-0.023043577213445632
2025-11-02,West Bengal,Uttar Dinajpur,733215,41,-0.03997697140244216
2025-11-02,Bihar,Bhagalpur,853205,42,-0.03997697140244216
2025-11-02,Uttar Pradesh,Hardoi,241001,64,-0.06643617681083747
2025-11-02,Uttar Pradesh,Kheri,262804,41,-0.03139307334789421
2025-11-02,Uttar Pradesh,Lucknow,227305,28,-0.0006381112073838846
